level,file,issue,metric,ID_ESTADO,ID_DISTRITO_FEDERAL,expected,actual,diff,ID_MUNICIPIO,SECCION,QA_KEY,CIRCUNSCRIPCION
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,9,8,107688,113119,5431,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PAN,9,8,75580,78917,3337,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRD,9,8,7350,10233,2883,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRI,9,8,17468,20681,3213,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PT,9,8,8151,13230,5079,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PVEM,9,8,7348,12063,4715,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,CASILLAS,9,8,641,640,-1,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,9,9,108583,114278,5695,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PAN,9,9,25158,26832,1674,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRD,9,9,2441,3852,1411,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRI,9,9,12257,13883,1626,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PT,9,9,7545,12695,5150,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PVEM,9,9,7148,12114,4966,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,CASILLAS,9,9,505,504,-1,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,9,10,77261,81379,4118,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PAN,9,10,95375,98623,3248,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRD,9,10,2880,5570,2690,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRI,9,10,14224,17368,3144,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PT,9,10,5645,9443,3798,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PVEM,9,10,5963,9633,3670,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,CASILLAS,9,10,561,560,-1,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,9,11,120817,127284,6467,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PAN,9,11,59690,63221,3531,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRD,9,11,3858,6925,3067,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRI,9,11,23049,26541,3492,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PT,9,11,8404,14232,5828,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PVEM,9,11,9065,14723,5658,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,CASILLAS,9,11,701,700,-1,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,9,12,96293,101903,5610,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PAN,9,12,70357,74228,3871,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRD,9,12,4044,7344,3300,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRI,9,12,24228,28022,3794,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PT,9,12,6623,11771,5148,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PVEM,9,12,7425,12379,4954,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,CASILLAS,9,12,664,663,-1,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,9,13,110375,116444,6069,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PAN,9,13,55503,58548,3045,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRD,9,13,2911,5494,2583,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRI,9,13,17369,20356,2987,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PT,9,13,7701,13298,5597,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PVEM,9,13,8637,14087,5450,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,CASILLAS,9,13,639,638,-1,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,9,14,103534,109091,5557,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PAN,9,14,75582,78848,3266,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRD,9,14,3651,6424,2773,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRI,9,14,16521,19688,3167,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PT,9,14,7484,12562,5078,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PVEM,9,14,7086,12002,4916,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,CASILLAS,9,14,623,622,-1,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,9,15,70728,74104,3376,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PAN,9,15,153169,157902,4733,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRD,9,15,4203,8166,3963,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRI,9,15,15690,20242,4552,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PT,9,15,4867,8026,3159,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PVEM,9,15,4871,7762,2891,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,CASILLAS,9,15,645,644,-1,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,9,16,98265,103840,5575,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PAN,9,16,50103,52665,2562,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRD,9,16,2724,4947,2223,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRI,9,16,13244,15786,2542,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PT,9,16,7112,12137,5025,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PVEM,9,16,8226,13250,5024,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,CASILLAS,9,16,550,549,-1,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,9,17,88340,93554,5214,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PAN,9,17,75745,78385,2640,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRD,9,17,2734,4901,2167,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRI,9,17,14650,17220,2570,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PT,9,17,8101,12807,4706,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PVEM,9,17,18448,23216,4768,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,CASILLAS,9,17,564,563,-1,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,9,18,121610,128490,6880,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PAN,9,18,44481,47060,2579,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRD,9,18,5249,7503,2254,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRI,9,18,14114,16666,2552,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PT,9,18,9147,15513,6366,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PVEM,9,18,9522,15627,6105,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,CASILLAS,9,18,629,628,-1,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,9,19,87098,91724,4626,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PAN,9,19,80109,83531,3422,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRD,9,19,4738,7695,2957,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRI,9,19,17487,20821,3334,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PT,9,19,6670,10961,4291,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PVEM,9,19,6962,10997,4035,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,CASILLAS,9,19,594,593,-1,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,9,20,141129,148983,7854,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PAN,9,20,30001,32115,2114,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRD,9,20,6539,8368,1829,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRI,9,20,15664,17735,2071,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PT,9,20,10070,17292,7222,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PVEM,9,20,10381,17386,7005,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,CASILLAS,9,20,686,684,-2,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,9,21,112622,119306,6684,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PAN,9,21,25854,27651,1797,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRD,9,21,2041,3544,1503,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRI,9,21,14587,16340,1753,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PT,9,21,11445,17747,6302,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PVEM,9,21,9375,15290,5915,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,CASILLAS,9,21,544,542,-2,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,9,22,111039,117936,6897,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PAN,9,22,12272,13159,887,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRD,9,22,2626,3378,752,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRI,9,22,6576,7438,862,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PT,9,22,7940,14287,6347,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PVEM,9,22,7595,13800,6205,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,CASILLAS,9,22,490,489,-1,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,10,0,1102,1276,174,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PAN,10,0,436,490,54,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRD,10,0,16,63,47,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRI,10,0,88,139,51,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PT,10,0,39,208,169,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PVEM,10,0,21,174,153,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,CASILLAS,10,0,4,0,-4,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,SECCIONES,10,0,1,0,-1,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,10,1,79288,82180,2892,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PAN,10,1,20621,21989,1368,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRD,10,1,1605,2415,810,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRI,10,1,32589,33978,1389,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PT,10,1,10439,13219,2780,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PVEM,10,1,6471,8926,2455,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,CASILLAS,10,1,676,674,-2,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,10,2,100193,104938,4745,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PAN,10,2,15666,16926,1260,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRD,10,2,1381,2254,873,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRI,10,2,33198,34463,1265,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PT,10,2,7465,11777,4312,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PVEM,10,2,5570,9765,4195,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,CASILLAS,10,2,647,645,-2,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,10,3,89275,93312,4037,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PAN,10,3,17699,18926,1227,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRD,10,3,5260,6080,820,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRI,10,3,32097,33332,1235,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PT,10,3,8660,12189,3529,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PVEM,10,3,11817,15605,3788,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,CASILLAS,10,3,712,710,-2,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,10,4,71712,75863,4151,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PAN,10,4,38034,40391,2357,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRD,10,4,1605,3207,1602,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRI,10,4,33273,35630,2357,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PT,10,4,13197,17301,4104,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PVEM,10,4,5247,8504,3257,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,CASILLAS,10,4,591,589,-2,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,11,0,4021,4487,466,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PAN,11,0,2656,2835,179,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRD,11,0,67,232,165,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRI,11,0,170,345,175,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PT,11,0,105,559,454,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PVEM,11,0,71,469,398,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,CASILLAS,11,0,7,0,-7,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,SECCIONES,11,0,1,0,-1,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,11,1,59089,60696,1607,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PAN,11,1,48607,49537,930,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRD,11,1,2405,2955,550,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRI,11,1,11442,12327,885,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PT,11,1,7147,8646,1499,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PVEM,11,1,8229,9669,1440,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,CASILLAS,11,1,502,501,-1,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,11,2,77862,79991,2129,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PAN,11,2,43561,44579,1018,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRD,11,2,1237,1907,670,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRI,11,2,14133,15122,989,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PT,11,2,7359,9319,1960,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PVEM,11,2,6269,8111,1842,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,CASILLAS,11,2,578,577,-1,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,11,3,55216,57548,2332,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PAN,11,3,114173,116554,2381,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRD,11,3,937,2683,1746,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRI,11,3,6825,9145,2320,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PT,11,3,3317,5367,2050,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PVEM,11,3,4710,6831,2121,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,CASILLAS,11,3,562,561,-1,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,11,4,53999,55820,1821,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PAN,11,4,47687,48790,1103,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRD,11,4,1109,1840,731,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRI,11,4,14657,15737,1080,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PT,11,4,6292,7886,1594,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PVEM,11,4,13098,14758,1660,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,CASILLAS,11,4,508,506,-2,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,11,5,57309,59643,2334,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PAN,11,5,74495,76116,1621,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRD,11,5,716,1868,1152,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRI,11,5,5373,6953,1580,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PT,11,5,3088,5083,1995,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PVEM,11,5,4617,6718,2101,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,CASILLAS,11,5,501,500,-1,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,11,6,56207,58500,2293,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PAN,11,6,75604,77213,1609,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRD,11,6,709,1871,1162,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRI,11,6,5408,6977,1569,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PT,11,6,3435,5382,1947,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PVEM,11,6,4761,6781,2020,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,CASILLAS,11,6,497,496,-1,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,11,7,46247,47586,1339,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PAN,11,7,55526,56606,1080,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRD,11,7,674,1319,645,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRI,11,7,18431,19488,1057,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PT,11,7,4914,6087,1173,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PVEM,11,7,5891,7068,1177,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,CASILLAS,11,7,473,472,-1,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,11,8,94494,97155,2661,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PAN,11,8,43984,44934,950,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRD,11,8,4297,5038,741,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRI,11,8,8494,9405,911,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PT,11,8,5973,8407,2434,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PVEM,11,8,5815,8205,2390,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,CASILLAS,11,8,578,577,-1,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,11,9,65867,68095,2228,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PAN,11,9,58485,59671,1186,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRD,11,9,883,1721,838,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRI,11,9,5181,6342,1161,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PT,11,9,3769,5729,1960,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PVEM,11,9,4289,6276,1987,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,CASILLAS,11,9,501,500,-1,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,11,10,87785,90442,2657,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PAN,11,10,43496,44368,872,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRD,11,10,1313,1958,645,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PRI,11,10,7911,8750,839,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PT,11,10,5719,7836,2117,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,PVEM,11,10,17690,20130,2440,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,CASILLAS,11,10,647,646,-1,NA,NA,NA,NA
DIS,2024_SEE_PRE_NAL_DISPP.csv,value_mismatch,MORENA,11,11,63659,66242,2583,NA,NA,NA,NA
